08131530;_has_part;08347704;1;3
00921072;_derivationally_related_form;05919034;1;1
15145782;_hypernym;15290337;1;1
00369194;_derivationally_related_form;08303504;1;1
00306426;_has_part;00306900;MISS_1;MISS_1
01305361;_derivationally_related_form;08640111;MISS_29;MISS_21
12883395;_hypernym;11579418;13;1
06951067;_member_of_domain_usage;10589243;8;40
01950798;_derivationally_related_form;01105259;1;1
01020005;_derivationally_related_form;06765044;1;1
00164999;_hypernym;00163779;26;2
01629589;_hypernym;01617192;1215;14
08024096;_synset_domain_topic_of;00759694;MISS_1865;MISS_1
01209678;_derivationally_related_form;05566504;1;1
07039056;_derivationally_related_form;01707495;1;1
02579447;_derivationally_related_form;10419047;1;1
06142118;_hypernym;05999797;411;34
12423565;_member_meronym;12459471;1;3
08101410;_derivationally_related_form;01429455;1;1
02016523;_derivationally_related_form;07370125;1;1
07619881;_hypernym;07566340;MISS_97;MISS_1
01753488;_hypernym;01752165;MISS_8;MISS_43
15037339;_has_part;15037664;MISS_1;MISS_1
02163183;_hypernym;02162947;MISS_4;MISS_4
00710005;_hypernym;00704690;MISS_28;MISS_57
10820790;_instance_hypernym;10705615;14;1
06013584;_synset_domain_topic_of;06000644;11;1
02108026;_hypernym;02108377;4;1
09760913;_derivationally_related_form;01728355;1;1
11217479;_instance_hypernym;10794014;MISS_748;MISS_1
14302261;_derivationally_related_form;02616627;1;1
12423565;_member_meronym;12473011;1;18
11683989;_derivationally_related_form;01500873;1;1
01217043;_derivationally_related_form;03421117;1;1
05514272;_hypernym;05514081;MISS_14;MISS_1
06180720;_hypernym;05870916;MISS_1;MISS_5
07211752;_derivationally_related_form;00066025;1;1
03852280;_has_part;03656484;16;2
01467180;_member_meronym;01467504;8;5
11835451;_hypernym;11573660;1;1
06609503;_hypernym;06607339;3;8
00043765;_derivationally_related_form;02603699;1;1
00207306;_hypernym;00206927;MISS_13;MISS_5
06151693;_hypernym;06143154;5;1
09252078;_instance_hypernym;09411430;1553;7
01696648;_hypernym;01675963;MISS_180;MISS_26
08792548;_has_part;08797840;77;652
03075191;_derivationally_related_form;06974127;1;1
01374465;_derivationally_related_form;09397607;1;1
01834896;_verb_group;01835103;1;1
08152657;_member_meronym;10547145;MISS_13;MISS_1
03530910;_has_part;03532187;MISS_3;MISS_65
02766792;_hypernym;03452741;MISS_1;MISS_1
01771390;_hypernym;01767949;MISS_26;MISS_23
13000372;_member_meronym;13004160;2;11
08023843;_instance_hypernym;08392137;815;2
11886788;_hypernym;11575425;1;1
14863521;_hypernym;14859838;MISS_4;MISS_8
13137409;_has_part;07742704;MISS_48;MISS_1
00881329;_hypernym;00880978;MISS_4;MISS_1
04543772;_has_part;04283378;3;1
00455529;_derivationally_related_form;00252430;1;1
09614047;_derivationally_related_form;00264776;1;1
12079737;_hypernym;11556857;1;1
08928933;_instance_hypernym;08524735;21;1
00977153;_hypernym;00976653;MISS_42;MISS_12
00198793;_hypernym;00191142;MISS_506;MISS_17
11795366;_hypernym;11556857;10;1
00417643;_derivationally_related_form;01424948;1;1
10060352;_derivationally_related_form;00796886;1;1
08815046;_member_meronym;09693809;3;3
06584891;_hypernym;06355894;27;20
00574996;_derivationally_related_form;07416107;1;1
02124748;_hypernym;02106506;7;1
06335832;_hypernym;06333653;MISS_415;MISS_6
09044862;_member_of_domain_region;07647496;MISS_1;MISS_1442
00040962;_derivationally_related_form;02724417;1;1
12194776;_member_meronym;12195965;10;42
07086518;_derivationally_related_form;01880113;1;1
12154628;_member_meronym;12154773;MISS_83;MISS_1
03339296;_hypernym;04188643;MISS_11;MISS_33
04029734;_hypernym;04421872;MISS_1;MISS_1
15237782;_hypernym;15236475;MISS_44;MISS_5
04217882;_derivationally_related_form;01498319;1;1
15163005;_hypernym;15157041;MISS_9;MISS_13
08929243;_has_part;08929555;MISS_79;MISS_367
02428487;_derivationally_related_form;00053913;1;1
01792097;_hypernym;01790020;MISS_22;MISS_19
00236581;_derivationally_related_form;02007417;1;1
04003241;_hypernym;04330340;MISS_8;MISS_1
12574727;_hypernym;11585340;2;1
10274639;_hypernym;09931267;MISS_1;MISS_1
04987620;_derivationally_related_form;00982293;1;1
07712559;_hypernym;07712382;MISS_6;MISS_18
10435988;_derivationally_related_form;01507143;1;1
02594552;_hypernym;02594250;MISS_121;MISS_10
13412321;_derivationally_related_form;01001857;1;1
08394423;_hypernym;08191230;MISS_10;MISS_180
07311115;_derivationally_related_form;01835496;1;1
07182744;_hypernym;07183151;MISS_26;MISS_1
08715952;_instance_hypernym;08524735;646;2
00652659;_hypernym;00633864;MISS_237;MISS_7
05459953;_hypernym;14867858;MISS_1;MISS_8
02932891;_derivationally_related_form;01844653;1;1
03270165;_has_part;04304375;MISS_8;MISS_64
00553362;_derivationally_related_form;01103836;1;1
00475647;_derivationally_related_form;00252430;1;1
02244963;_hypernym;01759182;52;1
00067274;_derivationally_related_form;09860940;1;1
02087156;_hypernym;02077656;36;24
00514396;_derivationally_related_form;01387786;1;1
00518653;_hypernym;00313987;MISS_15;MISS_20
02329883;_derivationally_related_form;04322026;1;1
07443010;_derivationally_related_form;01521124;1;1
07269916;_hypernym;06806469;MISS_58;MISS_96
00768353;_hypernym;00766234;MISS_419;MISS_1
00369138;_derivationally_related_form;02028994;1;1
01798100;_hypernym;01770501;MISS_16;MISS_10
01471682;_has_part;05563034;MISS_9;MISS_100
06295235;_member_of_domain_usage;03825080;1;1451
01505254;_verb_group;02098458;1;1
01409065;_hypernym;01387617;MISS_37;MISS_1
01835496;_also_see;01992503;1;39
14476205;_hypernym;14475405;MISS_1;MISS_1
11746776;_member_meronym;12486732;MISS_30;MISS_1277
01421622;_hypernym;01296462;MISS_47;MISS_26
01400856;_hypernym;01400044;MISS_108;MISS_1
00931847;_derivationally_related_form;01644746;1;1
00667424;_hypernym;00666886;MISS_3;MISS_14
02046755;_derivationally_related_form;00343249;1;1
00783042;_hypernym;00782527;10;2
07184735;_derivationally_related_form;00774056;1;1
08860123;_member_of_domain_region;00504844;1;MISS_4534
02072673;_hypernym;01992503;MISS_24;MISS_5
02120140;_derivationally_related_form;14361664;1;1
10207514;_hypernym;10305802;MISS_13;MISS_18
04695176;_derivationally_related_form;00286605;1;1
04643221;_hypernym;04623612;MISS_11;MISS_6
00339085;_derivationally_related_form;00358089;1;1
01543998;_verb_group;01543123;1;1
03258730;_hypernym;03121897;MISS_1;MISS_12
08720481;_has_part;09341673;4;1
02646757;_derivationally_related_form;13253751;1;1
01292534;_hypernym;01354673;29;1
06213688;_derivationally_related_form;09755398;1;1
11864602;_member_meronym;11866078;22;164
13096317;_hypernym;13095685;MISS_4;MISS_1
01521367;_derivationally_related_form;10016954;1;1
02156532;_hypernym;05559908;MISS_43;MISS_27
11804082;_member_meronym;11804604;1;1
01896478;_also_see;00921014;1;1
08775597;_instance_hypernym;08574314;MISS_3277;2
07939159;_hypernym;00031264;MISS_352;MISS_6
12339319;_hypernym;11567411;3;1
07270179;_derivationally_related_form;00508032;1;1
12283981;_member_meronym;12285512;1;1
08774073;_instance_hypernym;08524735;169;1
00852685;_hypernym;00851933;MISS_19;MISS_19
05902545;_hypernym;05898568;MISS_59;MISS_14
01821727;_member_meronym;01821869;MISS_8;MISS_1
13659419;_has_part;13659162;MISS_17;MISS_1
01342124;_derivationally_related_form;03829563;1;1
04633197;_hypernym;04632157;MISS_7;MISS_26
03002351;_derivationally_related_form;13523661;1;1
07498854;_hypernym;07497473;MISS_21;MISS_21
05967191;_hypernym;05943300;1;1
06845599;_member_of_domain_usage;04011409;1;91
00139919;_synset_domain_topic_of;00469651;35;1
00606370;_derivationally_related_form;01658762;1;1
10728998;_derivationally_related_form;02530167;1;1
08731606;_has_part;08716738;3;2
07233996;_derivationally_related_form;00865958;1;1
14636523;_hypernym;14622893;MISS_200;MISS_1
05983217;_hypernym;05982152;MISS_13;MISS_19
06122178;_hypernym;06115476;MISS_173;MISS_2
05697976;_derivationally_related_form;00688377;1;1
14780267;_derivationally_related_form;00237877;1;1
09615807;_derivationally_related_form;00710005;1;1
11911274;_member_meronym;12167749;11;65
10127273;_hypernym;10287213;MISS_291;MISS_11
08801546;_instance_hypernym;09032191;MISS_1;MISS_28
02471467;_member_meronym;02472012;1;1
00618451;_derivationally_related_form;04743024;1;1
06917083;_derivationally_related_form;03108623;1;1
00692143;_derivationally_related_form;07500414;1;1
00080169;_hypernym;00078760;MISS_630;MISS_1
02942699;_has_part;03340723;MISS_52;MISS_31
02298160;_derivationally_related_form;08424951;1;1
11944196;_hypernym;13085113;MISS_374;MISS_47
02470175;_hypernym;02469835;MISS_60;MISS_33
01867295;_derivationally_related_form;01627355;1;1
00369399;_derivationally_related_form;01387786;1;1
08821578;_has_part;08821187;MISS_50;MISS_143
07208708;_hypernym;07208338;5;3
01542207;_derivationally_related_form;10587378;1;1
02873623;_hypernym;02944826;MISS_9;MISS_180
00734927;_derivationally_related_form;15159583;1;1
02299924;_hypernym;02298632;1;1
01021794;_synset_domain_topic_of;00903559;MISS_574;MISS_1
14724025;_hypernym;14723079;53;65
07221094;_hypernym;06598915;MISS_520;MISS_49
08617963;_hypernym;08664443;MISS_110;MISS_25
02397529;_hypernym;02394477;210;57
08414807;_derivationally_related_form;00625963;1;1
09877587;_derivationally_related_form;02326355;1;1
09679708;_hypernym;09678009;MISS_77;MISS_27
00845178;_hypernym;13440063;MISS_88;MISS_20
12423565;_member_meronym;12465796;1;29
11719468;_member_meronym;11735822;1;2
01190277;_derivationally_related_form;09782167;1;1
05461179;_has_part;05238282;MISS_34;MISS_5
05794403;_hypernym;05793000;MISS_292;MISS_21
07916970;_hypernym;07885223;MISS_25;MISS_7
12358293;_has_part;07822323;MISS_11;MISS_1
09634494;_hypernym;00007846;2227;1
00313987;_hypernym;00126264;1703;8
07350401;_derivationally_related_form;01892608;1;1
04760296;_hypernym;04761517;MISS_3;MISS_3
02535909;_member_meronym;02536456;1;1
01024190;_derivationally_related_form;06763681;1;1
00808191;_similar_to;00808614;1;1
07032753;_synset_domain_topic_of;07071942;MISS_44;MISS_1
06888345;_derivationally_related_form;02139883;1;1
04038109;_hypernym;04037625;MISS_1;MISS_3
01232298;_derivationally_related_form;07538395;1;1
02371811;_hypernym;02367363;MISS_1005;MISS_5
07526505;_hypernym;07526338;MISS_1;MISS_1
02642610;_hypernym;02641957;MISS_18;MISS_16
00417001;_derivationally_related_form;03118539;1;1
00356199;_hypernym;00351638;MISS_450;MISS_23
02503803;_hypernym;02501738;MISS_4;MISS_8
15124545;_has_part;15124713;MISS_1;MISS_9
00073343;_derivationally_related_form;13473097;1;1
00229026;_derivationally_related_form;14836960;1;1
13617308;_synset_domain_topic_of;00922327;MISS_93;MISS_1
01292928;_instance_hypernym;00956485;2;1
00264776;_also_see;00251809;1;1
01551871;_derivationally_related_form;00937656;1;1
08704822;_has_part;08705251;MISS_161;MISS_200
07275489;_hypernym;07274425;1;1
12633386;_member_meronym;12633638;3;4
02916350;_hypernym;04008634;MISS_7;MISS_1
02575766;_member_meronym;02576223;2;3
00667747;_derivationally_related_form;10510546;1;1
00914421;_also_see;01837744;2;3
04636610;_hypernym;04636397;MISS_1;MISS_1
12200315;_member_meronym;12200504;MISS_1;MISS_1
00390735;_derivationally_related_form;01700326;MISS_1;MISS_13
04072193;_derivationally_related_form;00299341;1;1
08912703;_instance_hypernym;08524735;266;1
05554405;_hypernym;05554189;MISS_7;MISS_20
11727976;_hypernym;11571907;1;1
12056217;_hypernym;12041446;2;1
00661091;_derivationally_related_form;10707233;1;1
10617193;_hypernym;10642151;12;14
14526182;_derivationally_related_form;02134350;1;1
08438533;_member_meronym;08439476;MISS_6;MISS_172
10014939;_derivationally_related_form;02443049;1;1
02052675;_derivationally_related_form;15287830;1;1
02568884;_derivationally_related_form;10626194;1;1
04076846;_hypernym;03129123;MISS_267;MISS_19
00543410;_derivationally_related_form;13464820;1;1
05623181;_derivationally_related_form;00306314;MISS_14;MISS_3
01702154;_derivationally_related_form;09784564;1;1
03484083;_has_part;03485997;MISS_643;MISS_1
08188449;_member_meronym;09920901;MISS_6;MISS_1
01679669;_derivationally_related_form;07672421;1;1
13439390;_hypernym;13526110;27;1
04955160;_derivationally_related_form;01245637;1;1
02120692;_member_meronym;02128120;1;2
02453321;_hypernym;02452885;30;7
00019613;_hypernym;13809207;MISS_20;MISS_29
08230219;_hypernym;08227214;MISS_12;MISS_1
06778925;_hypernym;06778102;10;4
00559102;_derivationally_related_form;10056103;1;1
09223725;_hypernym;09257949;MISS_118;MISS_5
07400361;_derivationally_related_form;02188587;1;1
03592245;_hypernym;03111690;3;1
04568298;_hypernym;03178782;MISS_41;MISS_16
03566329;_hypernym;03700963;MISS_20;MISS_6
01560984;_derivationally_related_form;07313814;1;1
08945821;_instance_hypernym;08698379;1;1
00081671;_also_see;00262792;1;1
00572186;_hypernym;00126264;MISS_4519;6
13384164;_hypernym;13281275;MISS_13;MISS_5
01944466;_hypernym;01974062;MISS_29;MISS_9
00793271;_derivationally_related_form;08479615;1;1
07289588;_derivationally_related_form;00925490;1;1
04425262;_hypernym;03713736;26;17
00853195;_derivationally_related_form;07215568;1;1
06877742;_derivationally_related_form;00034758;1;1
00582145;_derivationally_related_form;04631700;1;1
14526764;_derivationally_related_form;02363358;1;1
00687295;_derivationally_related_form;09779124;1;1
00947857;_derivationally_related_form;00634586;MISS_56;MISS_1
01424607;_member_meronym;01425076;MISS_36;MISS_1
08879388;_instance_hypernym;08524735;8;1
00004475;_hypernym;00004258;6;6
00849788;_derivationally_related_form;06780069;1;1
10466198;_derivationally_related_form;00901103;1;1
11743772;_hypernym;11743294;MISS_1;MISS_39
01380122;_derivationally_related_form;00367976;1;1
07154330;_derivationally_related_form;02937108;1;1
02566528;_derivationally_related_form;09633969;1;1
00346991;_also_see;01754421;1;1
00277811;_derivationally_related_form;00216216;1;1
03051540;_derivationally_related_form;00052374;1;1
01530431;_derivationally_related_form;05582859;1;1
00565279;_hypernym;00109660;23;1
05159495;_hypernym;05159225;MISS_1;MISS_1
08208016;_hypernym;08008335;215;11
10175725;_hypernym;09977660;6;1
01672168;_derivationally_related_form;04568713;1;1
03070193;_hypernym;02670382;MISS_1;MISS_1
03040974;_derivationally_related_form;01392380;1;1
12647560;_hypernym;12647376;MISS_1;MISS_48
01193099;_derivationally_related_form;00759186;1;1
02942699;_has_part;04211528;MISS_1;MISS_31
07411350;_derivationally_related_form;02033295;1;1
07243837;_synset_domain_topic_of;01032368;MISS_195;MISS_2
01424456;_derivationally_related_form;05553486;1;1
00076072;_derivationally_related_form;02527651;1;1
04952570;_hypernym;04952242;MISS_12;MISS_4
01534609;_derivationally_related_form;00278221;1;1
01628885;_member_meronym;01631035;1;1
03579355;_derivationally_related_form;01675963;1;1
00389238;_derivationally_related_form;05001867;1;1
00705580;_hypernym;00661091;MISS_36;MISS_58
00080705;_synset_domain_topic_of;00612160;7;1
10551265;_synset_domain_topic_of;15259284;73;3
02409941;_derivationally_related_form;06520944;1;1
02025550;_derivationally_related_form;00827782;MISS_26;MISS_104
02570267;_hypernym;02514187;MISS_14;MISS_22
09020299;_instance_hypernym;08524735;622;1
07105475;_member_of_domain_usage;00036580;MISS_1;MISS_127
01292727;_derivationally_related_form;09334396;1;1
00751887;_derivationally_related_form;08190292;1;1
06155075;_hypernym;06153846;79;4
00464962;_also_see;01430847;1;1
11867525;_member_meronym;11896904;1;63
00511817;_derivationally_related_form;02418421;1;1
10362003;_hypernym;00007846;MISS_5715;MISS_1
02140033;_derivationally_related_form;00522145;1;1
00334935;_derivationally_related_form;01499265;1;1
11511765;_derivationally_related_form;00835903;1;1
02395406;_derivationally_related_form;02395694;1;1
09089923;_instance_hypernym;08524735;437;1
12163824;_has_part;07755411;30;1
04894204;_hypernym;04894037;MISS_2;MISS_1
01225562;_derivationally_related_form;00011551;1;1
03639497;_hypernym;04402057;MISS_4;MISS_1
10037922;_hypernym;10515194;MISS_438;MISS_2
00935940;_derivationally_related_form;01643464;1;1
15146004;_hypernym;15290337;1;1
02795169;_has_part;03533972;MISS_48;MISS_16
02987047;_hypernym;03574816;MISS_173;MISS_6
02418686;_hypernym;02419073;MISS_11;MISS_33
01483779;_hypernym;01463963;MISS_294;MISS_27
07286368;_hypernym;07286014;MISS_1;MISS_18
09184136;_hypernym;09183693;MISS_2;MISS_7
01639714;_hypernym;01631534;1;2
01558765;_hypernym;01557185;1;1
02119874;_derivationally_related_form;14180327;2;6
02950154;_derivationally_related_form;07115914;1;1
07027180;_hypernym;07020895;MISS_228;MISS_6
09426788;_has_part;09313716;1;24
06236802;_hypernym;05946687;1;1
02711114;_hypernym;02700867;MISS_33;MISS_15
03466162;_has_part;04551375;MISS_3;MISS_1
02229828;_hypernym;02229550;MISS_4;MISS_14
06875094;_hypernym;06873571;MISS_12;MISS_11
07388987;_derivationally_related_form;01247804;1;1
01960779;_synset_domain_topic_of;00299217;1;1
01522276;_derivationally_related_form;07441619;MISS_47;MISS_61
01800195;_hypernym;01799302;MISS_1;MISS_85
00061401;_hypernym;00061595;MISS_7;MISS_3
02647903;_member_meronym;02648035;MISS_7;MISS_1
00784388;_hypernym;00768701;MISS_23;MISS_25
04230808;_hypernym;03419014;31;2
06682494;_hypernym;06682290;MISS_1;MISS_3
12994979;_member_meronym;12995724;2;2
01422172;_hypernym;01421622;5;3
07230502;_hypernym;07160883;84;2
06732710;_derivationally_related_form;01015244;1;1
01140315;_derivationally_related_form;07797641;1;1
10315561;_derivationally_related_form;13655262;1;1
01528821;_derivationally_related_form;13496286;1;1
08365855;_derivationally_related_form;00409281;1;1
02678070;_hypernym;02422026;6;6
01943406;_also_see;02498708;1;1
00888796;_hypernym;00887081;21;1
00486557;_hypernym;00486018;MISS_16;MISS_1
05294606;_derivationally_related_form;00027268;1;1
05405324;_hypernym;13771404;MISS_3;MISS_7
10319580;_derivationally_related_form;07255998;1;1
00156101;_also_see;00082241;1;1
09051898;_instance_hypernym;08574314;379;3
05415395;_hypernym;05404728;MISS_5;MISS_1
14627820;_derivationally_related_form;01338113;1;1
12039743;_member_meronym;12051285;1;1
10634316;_derivationally_related_form;00633443;1;1
01675190;_also_see;01282014;MISS_1;MISS_23
01569181;_derivationally_related_form;00225593;1;1
09014979;_has_part;09263087;41;4
05844105;_hypernym;05839024;MISS_98;MISS_30
00376106;_hypernym;00443984;MISS_17;MISS_16
00773432;_derivationally_related_form;07183151;1;1
10299700;_derivationally_related_form;00855674;1;1
01097500;_derivationally_related_form;15293590;1;1
01958868;_synset_domain_topic_of;00299217;1;1
05464685;_has_part;05468523;MISS_1;MISS_1
14123259;_hypernym;14123044;MISS_1;MISS_1
10754449;_derivationally_related_form;02566528;MISS_162;MISS_3
03082807;_derivationally_related_form;01387786;1;1
13194036;_hypernym;13193642;MISS_1;MISS_1
02215966;_hypernym;02271137;MISS_9;MISS_4
14862753;_hypernym;14739360;MISS_1;MISS_1
01218766;_derivationally_related_form;01778017;1;1
00437852;_also_see;01507402;1;1
02130300;_hypernym;00644583;MISS_67;MISS_17
08571275;_hypernym;08523483;MISS_134;MISS_34
01911511;_member_meronym;01912272;3;1
03118539;_derivationally_related_form;02666691;1;1
02376958;_hypernym;02367363;776;29
03044934;_derivationally_related_form;01456463;1;1
01949007;_hypernym;01955984;MISS_326;MISS_11
00539510;_hypernym;00539121;MISS_1;MISS_1
00904690;_derivationally_related_form;06740644;1;1
02474780;_hypernym;00884540;MISS_9;MISS_18
11416988;_hypernym;11410625;MISS_163;MISS_1
00609506;_hypernym;00609683;MISS_16;MISS_39
00276987;_derivationally_related_form;00493259;1;1
05406782;_hypernym;05397468;MISS_86;MISS_1
00836236;_derivationally_related_form;10685853;1;1
00202236;_derivationally_related_form;06756407;1;1
07976936;_derivationally_related_form;02490430;1;1
06407094;_hypernym;06362953;MISS_165;MISS_5
01947735;_hypernym;01945845;MISS_18;MISS_110
13470491;_hypernym;13457378;12;5
00058519;_derivationally_related_form;02015598;1;1
04768657;_derivationally_related_form;00404642;1;1
01866192;_derivationally_related_form;04101497;1;1
10434725;_derivationally_related_form;01645421;5;28
09437369;_derivationally_related_form;01558883;1;1
04617562;_hypernym;00024264;1;2
00394813;_hypernym;00140123;57;5
08851500;_instance_hypernym;08633957;112;1
02242464;_synset_domain_topic_of;01090446;11;1
00645552;_derivationally_related_form;00152727;1;1
02528534;_member_meronym;02538730;4;6
00835506;_derivationally_related_form;10256537;1;1
02497586;_derivationally_related_form;03044083;1;1
02996904;_derivationally_related_form;06372095;1;1
00044150;_hypernym;00030358;MISS_609;34
00062582;_derivationally_related_form;02758960;1;1
02186690;_hypernym;02179518;45;5
01507402;_derivationally_related_form;04831031;1;1
03075191;_derivationally_related_form;09714429;1;1
08766988;_has_part;08772667;1;820
03357081;_hypernym;04489008;79;2
05260240;_hypernym;05256862;MISS_14;MISS_1
04179385;_hypernym;03816849;MISS_37;MISS_22
01602318;_derivationally_related_form;14002279;1;1
03120778;_hypernym;04105893;MISS_122;MISS_162
09029457;_has_part;09029884;16;244
05011790;_hypernym;05009170;2;2
01445407;_hypernym;01441100;MISS_10;MISS_9
15068436;_hypernym;14818238;MISS_356;MISS_52
01972976;_derivationally_related_form;07344233;1;1
00140751;_hypernym;00138508;3;3
06394701;_hypernym;06598915;MISS_520;MISS_16
12326842;_member_meronym;12327022;MISS_34;MISS_1
00796976;_derivationally_related_form;10616379;1;1
04975340;_derivationally_related_form;00574735;1;1
01397088;_hypernym;01400044;MISS_108;MISS_1
01947352;_hypernym;01946996;35;50
01548301;_hypernym;01547832;1;1
08703454;_has_part;09384223;15;5
00558008;_synset_domain_topic_of;00463543;10;8
02429695;_member_meronym;02435386;1;1
01128193;_derivationally_related_form;04014297;1;1
03611590;_hypernym;03433434;MISS_6;MISS_9
00660102;_derivationally_related_form;14429985;1;1
01918803;_hypernym;01904930;2;1
13316332;_hypernym;13313899;MISS_1;MISS_1
11648617;_hypernym;11554175;5;1
03977966;_hypernym;04520170;MISS_1;MISS_1
12370011;_member_meronym;12370174;MISS_43;MISS_1
07142365;_hypernym;07140659;4;4
09063673;_instance_hypernym;08638442;53;2
10110287;_hypernym;10245639;MISS_7;MISS_1
07805254;_derivationally_related_form;01593937;1;1
00854000;_derivationally_related_form;01426153;1;1
06669864;_synset_domain_topic_of;06000644;32;1
14531392;_hypernym;14531983;MISS_2;MISS_26
00307631;_hypernym;00306426;MISS_36;MISS_54
09760913;_hypernym;10340312;37;1
15181718;_has_part;15241777;1;2
00028362;_hypernym;00022686;3;2
00187526;_derivationally_related_form;03573282;1;1
00611802;_derivationally_related_form;05761918;1;1
03534776;_hypernym;04517823;2;13
00289082;_also_see;01752167;1;1
10271216;_derivationally_related_form;02151966;1;1
11456273;_has_part;11455901;MISS_1;MISS_1
02505807;_verb_group;01110661;1;1
12213635;_member_meronym;12222715;6;191
07048000;_derivationally_related_form;01729431;1;1
06717170;_member_of_domain_usage;10076033;MISS_1;MISS_1319
02364520;_hypernym;02329401;MISS_499;MISS_1
10634990;_derivationally_related_form;00020926;MISS_23;MISS_21
00095971;_derivationally_related_form;00265386;1;1
01105296;_hypernym;01105639;MISS_9;MISS_1
01336587;_derivationally_related_form;10667187;1;1
00927430;_derivationally_related_form;10673451;1;1
05044387;_derivationally_related_form;02112546;1;1
13652066;_hypernym;13603305;157;1
09791248;_synset_domain_topic_of;04323026;MISS_30;MISS_1
12006503;_hypernym;11579418;1;1
08377806;_hypernym;08457976;MISS_187;MISS_13
14046202;_derivationally_related_form;00059019;1;1
12019675;_hypernym;11579418;7;1
00463234;_derivationally_related_form;01079604;1;1
11451442;_has_part;11500968;MISS_7;MISS_23
12775530;_member_meronym;12775919;MISS_90;MISS_43
10264437;_hypernym;10560637;81;8
00775156;_derivationally_related_form;01170962;1;1
06095022;_derivationally_related_form;09818343;1;1
08766988;_has_part;09417560;3;399
01154175;_derivationally_related_form;00130347;1;1
00858631;_hypernym;00858377;MISS_2;MISS_1
06820425;_hypernym;06818970;MISS_9;MISS_14
01703023;_synset_domain_topic_of;07092592;1;1
12575089;_member_meronym;12576029;MISS_12;MISS_21
02236124;_hypernym;02210855;4;2
00754873;_derivationally_related_form;04665813;1;1
09459114;_instance_hypernym;09360122;7;1
11748811;_hypernym;13139055;MISS_8;MISS_10
08736779;_instance_hypernym;08524735;569;1
14425103;_derivationally_related_form;09605289;1;1
01049685;_derivationally_related_form;02147109;1;1
00302861;_derivationally_related_form;01713348;1;1
10373801;_derivationally_related_form;02607909;1;1
04036776;_hypernym;13893786;MISS_2;MISS_1
01912159;_hypernym;02050132;19;22
02539334;_hypernym;02441022;59;11
12626030;_member_meronym;12627526;1;1
03668642;_hypernym;03931044;MISS_20;MISS_1
12533588;_member_meronym;12533730;MISS_157;MISS_4
00403466;_derivationally_related_form;01549905;1;1
00751779;_derivationally_related_form;00835506;1;1
10771636;_hypernym;00007846;MISS_5715;MISS_1
12746106;_hypernym;13112664;365;1
11911591;_member_meronym;11924330;1;58
14064644;_derivationally_related_form;01190277;1;1
03053272;_hypernym;03713736;MISS_235;MISS_1
09778783;_hypernym;10731244;MISS_29;MISS_13
01972017;_member_meronym;01972131;MISS_6;MISS_1
00383952;_derivationally_related_form;00520357;1;1
01725712;_also_see;01463965;1;1
03122295;_hypernym;04543158;MISS_6;MISS_35
03435382;_hypernym;02716866;109;3
06329506;_hypernym;06309383;MISS_19;MISS_5
07432973;_derivationally_related_form;02047650;1;1
01311520;_instance_hypernym;00996817;MISS_18;MISS_21
02187759;_hypernym;01762525;119;1
02927399;_hypernym;03892891;MISS_104;MISS_2
14550987;_hypernym;14550797;MISS_1;MISS_1
09189411;_has_part;08717209;1;5
11900986;_member_meronym;11902200;15;1
02774630;_has_part;03485997;427;2
00914929;_hypernym;00913705;22;3
06023022;_synset_domain_topic_of;06018465;1;1
04579986;_synset_domain_topic_of;00503237;1;1
00528339;_derivationally_related_form;07419792;1;1
06404582;_hypernym;06333653;MISS_415;MISS_9
08759852;_instance_hypernym;08524735;20;1
02789770;_hypernym;04047401;MISS_2;MISS_162
01974399;_member_meronym;01997698;13;94
10293332;_derivationally_related_form;01919391;1;1
02883205;_hypernym;03815615;MISS_1;MISS_1
08506641;_has_part;08573674;MISS_2;MISS_31
02324717;_hypernym;01864707;53;1
00746587;_hypernym;00746232;2;9
11015080;_instance_hypernym;10022111;1;1
01679980;_hypernym;01675963;MISS_180;MISS_6
00900616;_also_see;01580050;1;1
02394183;_verb_group;01982395;1;1
11977125;_member_meronym;11977303;MISS_193;MISS_22
08131530;_has_part;08132046;1;46
06756407;_hypernym;06722453;38;2
14062725;_derivationally_related_form;00273445;1;1
00483801;_derivationally_related_form;03080309;1;1
03142679;_hypernym;04014297;MISS_396;MISS_7
00514069;_derivationally_related_form;05934278;1;1
02416751;_derivationally_related_form;09935793;1;1
01858441;_hypernym;01844917;MISS_4;MISS_45
12618942;_member_meronym;12785110;9;121
02138766;_synset_domain_topic_of;00903559;54;10
11428023;_hypernym;11473954;10;5
00567044;_synset_domain_topic_of;00479887;1;1
02398732;_member_meronym;02399000;1;2
00152018;_derivationally_related_form;00652346;1;1
00486018;_derivationally_related_form;00211593;1;1
00912048;_verb_group;00975584;1;1
08887013;_instance_hypernym;09316454;48;1
02449340;_derivationally_related_form;13935227;1;1
01767199;_member_meronym;01974399;1;7
00351485;_hypernym;00191142;MISS_506;MISS_8
13973059;_derivationally_related_form;09791816;1;1
02669789;_hypernym;02671880;MISS_7;MISS_24
06580351;_hypernym;06568978;6;4
00498530;_hypernym;00126264;MISS_4519;7
10092488;_synset_domain_topic_of;00475787;1;1
06845599;_member_of_domain_usage;04090064;1;63
06620063;_hypernym;06619428;9;7
13031690;_member_meronym;13033577;2;2
00285889;_derivationally_related_form;01919711;1;1
